recommendation_id,constituency_id,recommendation_type,title,description,priority,confidence_score,impact_score,effort_level,target_audience,estimated_cost,estimated_timeline_days,status,assigned_to,ai_reasoning,data_sources,expected_outcomes,risks,created_at,updated_at,completed_at,feedback_rating,feedback_notes
62744279-8939-49fc-b5a0-2360dee34daf,PC08,policy,Improve healthcare in Ward 4,Recommendation based on AI analysis of ground data,medium,0.9,78.8,low,youth,291562.77,69,rejected,officer_7,Based on sentiment analysis and historical data patterns,"[""visit_records"", ""grievances"", ""social_media"", ""field_reports""]","[""Improve satisfaction by 23%"", ""Benefit 2021 people directly""]",[],2025-04-16 06:37:00,2025-05-16 06:37:00,,,
4df20408-80f1-4086-9855-d2d221f48ffa,PC08,policy,Improve infrastructure in Ward 2,Recommendation based on AI analysis of ground data,medium,0.7,68.3,medium,farmers,401516.05,89,completed,officer_3,Based on sentiment analysis and historical data patterns,"[""visit_records"", ""grievances""]","[""Improve infrastructure quality by 18%"", ""Benefit 2783 people directly""]","[""Budget constraints""]",2025-07-02 21:34:00,2025-07-18 21:34:00,2025-09-12 21:34:00,3.0,"Good implementation, achieved 74% of objectives"
d7a91325-032f-4230-8e9a-389159bccbb6,PC08,outreach,Improve infrastructure in Ward 1,Recommendation based on AI analysis of ground data,medium,0.9,78.6,low,all,305718.45,69,completed,officer_4,Based on sentiment analysis and historical data patterns,"[""visit_records"", ""grievances""]","[""Improve satisfaction by 17%"", ""Benefit 4639 people directly""]","[""Resource availability""]",2025-03-18 17:32:00,2025-04-02 17:32:00,2025-04-25 17:32:00,5.0,
8e1aba0f-d08e-4de5-a749-b7d4a67f1c8c,PC08,policy,Improve infrastructure in Ward 5,Recommendation based on AI analysis of ground data,high,0.8,93.8,medium,all,271156.19,23,completed,officer_9,Based on sentiment analysis and historical data patterns,"[""visit_records"", ""grievances"", ""social_media"", ""field_reports""]","[""Improve satisfaction by 35%"", ""Benefit 3056 people directly""]",[],2025-02-15 09:50:00,2025-03-11 09:50:00,2025-05-08 09:50:00,3.0,
7dba23bb-8038-40ce-976a-4643f3a9084c,PC08,outreach,Improve healthcare in Ward 5,Recommendation based on AI analysis of ground data,critical,0.83,82.4,low,youth,392860.21,51,completed,officer_9,Based on sentiment analysis and historical data patterns,"[""visit_records"", ""grievances""]","[""Improve infrastructure quality by 19%"", ""Benefit 3114 people directly""]",[],2025-04-08 23:15:00,2025-04-11 23:15:00,2025-06-01 23:15:00,3.0,"Good implementation, achieved 76% of objectives"
4aecafbe-daa6-4dbc-b271-e84fc0a72f91,PC08,policy,Improve education in Ward 3,Recommendation based on AI analysis of ground data,low,0.89,63.2,medium,youth,461940.05,33,completed,officer_3,Based on sentiment analysis and historical data patterns,"[""visit_records"", ""grievances"", ""social_media"", ""field_reports""]","[""Improve satisfaction by 25%"", ""Benefit 2535 people directly""]","[""Weather conditions""]",2025-12-29 08:25:00,2026-01-22 08:25:00,2026-02-12 08:25:00,5.0,
3e728a71-fe4e-42d9-9c55-3dd09200a915,PC08,policy,Improve infrastructure in Ward 2,Recommendation based on AI analysis of ground data,critical,0.91,90.7,medium,youth,310998.12,43,rejected,officer_3,Based on sentiment analysis and historical data patterns,"[""visit_records"", ""grievances""]","[""Improve satisfaction by 22%"", ""Benefit 1872 people directly""]","[""Budget constraints""]",2025-01-18 23:55:00,2025-02-10 23:55:00,,,
5d49e9e1-cbf9-4bf9-bb69-8d062c91d6e3,PC08,crisis_response,Improve healthcare in Ward 6,Recommendation based on AI analysis of ground data,high,0.84,67.3,medium,youth,336446.96,78,rejected,officer_3,Based on sentiment analysis and historical data patterns,"[""visit_records"", ""grievances"", ""social_media""]","[""Improve infrastructure quality by 40%"", ""Benefit 3225 people directly""]","[""Resource availability""]",2025-06-29 15:02:00,2025-07-07 15:02:00,,,
fa780819-99f8-4e31-a0bf-4e547d881219,PC08,outreach,Improve infrastructure in Ward 6,Recommendation based on AI analysis of ground data,low,0.78,60.6,high,farmers,162341.37,30,accepted,officer_4,Based on sentiment analysis and historical data patterns,"[""visit_records"", ""grievances"", ""social_media""]","[""Improve infrastructure quality by 22%"", ""Benefit 4737 people directly""]","[""Budget constraints""]",2025-10-27 15:03:00,2025-11-11 15:03:00,,,
154553e6-4174-46a6-af2b-ac07afd102a5,PC08,resource_allocation,Improve infrastructure in Ward 2,Recommendation based on AI analysis of ground data,low,0.8,87.9,low,all,499959.16,63,rejected,officer_1,Based on sentiment analysis and historical data patterns,"[""visit_records"", ""grievances"", ""social_media"", ""field_reports""]","[""Improve satisfaction by 33%"", ""Benefit 1219 people directly""]",[],2025-10-27 07:12:00,2025-11-17 07:12:00,,,
2e9e487c-f6f1-42f7-8241-ecb3cd749619,PC08,outreach,Improve healthcare in Ward 3,Recommendation based on AI analysis of ground data,medium,0.84,77.5,low,farmers,177989.85,77,in_progress,officer_5,Based on sentiment analysis and historical data patterns,"[""visit_records"", ""grievances""]","[""Improve service delivery by 33%"", ""Benefit 4825 people directly""]","[""Stakeholder resistance""]",2025-10-20 02:20:00,2025-11-14 02:20:00,,,
992a2699-1720-4173-9907-ceffd7e9632a,PC08,outreach,Improve infrastructure in Ward 4,Recommendation based on AI analysis of ground data,critical,0.75,93.6,high,women,108415.27,89,rejected,officer_7,Based on sentiment analysis and historical data patterns,"[""visit_records"", ""grievances""]","[""Improve service delivery by 21%"", ""Benefit 763 people directly""]",[],2025-04-20 12:07:00,2025-05-19 12:07:00,,,
38c2b605-85d8-41d1-b059-a422b8cdbdab,PC08,policy,Improve healthcare in Ward 3,Recommendation based on AI analysis of ground data,medium,0.82,93.5,medium,farmers,214198.11,47,pending,,Based on sentiment analysis and historical data patterns,"[""visit_records"", ""grievances"", ""social_media""]","[""Improve infrastructure quality by 38%"", ""Benefit 790 people directly""]","[""Stakeholder resistance""]",2025-01-13 09:32:00,2025-02-09 09:32:00,,,
05bbcad8-c4b5-450b-9523-b9d633d9d2e8,PC08,policy,Improve education in Ward 5,Recommendation based on AI analysis of ground data,high,0.92,69.1,high,all,498767.32,61,in_progress,officer_2,Based on sentiment analysis and historical data patterns,"[""visit_records"", ""grievances"", ""social_media""]","[""Improve satisfaction by 30%"", ""Benefit 4758 people directly""]","[""Budget constraints""]",2025-12-06 02:08:00,2025-12-13 02:08:00,,,
95bfd0ec-b261-4245-8303-67a1b1faa487,PC08,policy,Improve education in Ward 3,Recommendation based on AI analysis of ground data,low,0.72,87.2,medium,youth,231472.19,84,in_progress,officer_1,Based on sentiment analysis and historical data patterns,"[""visit_records"", ""grievances"", ""social_media""]","[""Improve infrastructure quality by 16%"", ""Benefit 1482 people directly""]","[""Weather conditions""]",2025-03-15 13:48:00,2025-04-04 13:48:00,,,
bca049b0-480c-462f-8a7e-a9679456b020,PC08,policy,Improve healthcare in Ward 3,Recommendation based on AI analysis of ground data,critical,0.81,78.8,medium,women,300835.87,49,rejected,officer_10,Based on sentiment analysis and historical data patterns,"[""visit_records"", ""grievances""]","[""Improve service delivery by 19%"", ""Benefit 1197 people directly""]","[""Stakeholder resistance""]",2025-01-19 14:27:00,2025-02-05 14:27:00,,,
411dde28-8d86-4ad0-80e8-21eb761ec6ef,PC08,outreach,Improve education in Ward 5,Recommendation based on AI analysis of ground data,low,0.92,66.3,low,all,92166.83,25,rejected,officer_6,Based on sentiment analysis and historical data patterns,"[""visit_records"", ""grievances"", ""social_media"", ""field_reports""]","[""Improve infrastructure quality by 15%"", ""Benefit 4877 people directly""]","[""Weather conditions""]",2025-09-19 13:57:00,2025-09-27 13:57:00,,,
96d79afd-563a-4fc4-84b8-89eec90e4039,PC08,crisis_response,Improve infrastructure in Ward 5,Recommendation based on AI analysis of ground data,medium,0.91,74.3,low,all,451596.54,23,rejected,officer_5,Based on sentiment analysis and historical data patterns,"[""visit_records"", ""grievances""]","[""Improve satisfaction by 28%"", ""Benefit 4054 people directly""]","[""Resource availability""]",2025-02-14 09:53:00,2025-02-19 09:53:00,,,
b778831f-48f8-4269-8d53-a7c81519b04d,PC08,crisis_response,Improve healthcare in Ward 3,Recommendation based on AI analysis of ground data,low,0.75,92.0,medium,all,257514.69,26,in_progress,officer_1,Based on sentiment analysis and historical data patterns,"[""visit_records"", ""grievances""]","[""Improve satisfaction by 15%"", ""Benefit 689 people directly""]",[],2025-03-16 11:11:00,2025-03-26 11:11:00,,,
d5a458ef-ba70-4ed9-9a62-3c1d6019fb42,PC08,policy,Improve healthcare in Ward 5,Recommendation based on AI analysis of ground data,medium,0.94,86.8,medium,youth,163098.35,81,rejected,officer_6,Based on sentiment analysis and historical data patterns,"[""visit_records"", ""grievances"", ""social_media"", ""field_reports""]","[""Improve service delivery by 20%"", ""Benefit 3908 people directly""]",[],2025-11-20 08:29:00,2025-12-13 08:29:00,,,
488f2ef9-45d4-443a-916d-eb488b1ac41f,PC08,outreach,Improve education in Ward 1,Recommendation based on AI analysis of ground data,low,0.74,88.7,medium,farmers,301843.86,50,in_progress,officer_9,Based on sentiment analysis and historical data patterns,"[""visit_records"", ""grievances"", ""social_media""]","[""Improve infrastructure quality by 33%"", ""Benefit 1917 people directly""]","[""Resource availability""]",2025-09-25 20:01:00,2025-10-18 20:01:00,,,
c90366de-1005-4d0f-ae9e-4da1b5becc1b,PC08,outreach,Improve infrastructure in Ward 3,Recommendation based on AI analysis of ground data,medium,0.72,91.8,high,women,67247.26,64,accepted,officer_5,Based on sentiment analysis and historical data patterns,"[""visit_records"", ""grievances"", ""social_media"", ""field_reports""]","[""Improve service delivery by 31%"", ""Benefit 3667 people directly""]","[""Stakeholder resistance""]",2025-08-10 21:37:00,2025-09-05 21:37:00,,,
283f4359-2009-4f02-add4-81cb08fef3a1,PC08,resource_allocation,Improve education in Ward 5,Recommendation based on AI analysis of ground data,medium,0.76,90.4,high,all,467903.03,80,completed,officer_2,Based on sentiment analysis and historical data patterns,"[""visit_records"", ""grievances""]","[""Improve satisfaction by 23%"", ""Benefit 4924 people directly""]","[""Stakeholder resistance""]",2025-04-24 19:54:00,2025-05-21 19:54:00,2025-06-04 19:54:00,5.0,
9535ce47-c091-46ea-9304-f7621866c48e,PC08,resource_allocation,Improve healthcare in Ward 5,Recommendation based on AI analysis of ground data,low,0.86,74.7,medium,women,293583.9,47,pending,,Based on sentiment analysis and historical data patterns,"[""visit_records"", ""grievances"", ""social_media"", ""field_reports""]","[""Improve service delivery by 27%"", ""Benefit 3770 people directly""]","[""Weather conditions""]",2025-03-15 06:35:00,2025-03-22 06:35:00,,,
5edcb072-d01a-48af-8187-5706a93c4ff6,PC08,policy,Improve education in Ward 6,Recommendation based on AI analysis of ground data,critical,0.86,79.4,medium,women,407909.73,78,in_progress,officer_6,Based on sentiment analysis and historical data patterns,"[""visit_records"", ""grievances"", ""social_media""]","[""Improve service delivery by 17%"", ""Benefit 2568 people directly""]","[""Resource availability""]",2025-08-24 21:56:00,2025-08-27 21:56:00,,,
464c52e7-100c-41cc-af04-c6351fad7226,PC08,resource_allocation,Improve education in Ward 5,Recommendation based on AI analysis of ground data,critical,0.84,64.6,high,youth,206958.61,58,accepted,officer_2,Based on sentiment analysis and historical data patterns,"[""visit_records"", ""grievances"", ""social_media""]","[""Improve satisfaction by 29%"", ""Benefit 1761 people directly""]","[""Budget constraints""]",2025-01-18 03:55:00,2025-02-17 03:55:00,,,
324e0049-882f-4da1-81d7-9bf8db2a4f02,PC09,outreach,Improve infrastructure in Ward 1,Recommendation based on AI analysis of ground data,medium,0.87,70.7,medium,youth,482087.96,76,completed,officer_9,Based on sentiment analysis and historical data patterns,"[""visit_records"", ""grievances"", ""social_media""]","[""Improve service delivery by 24%"", ""Benefit 3128 people directly""]","[""Timeline delays""]",2025-04-24 10:55:00,2025-04-25 10:55:00,2025-07-21 10:55:00,3.0,
9d9347a5-4217-4cfb-aab6-6eb7e1b23853,PC09,policy,Improve infrastructure in Ward 1,Recommendation based on AI analysis of ground data,critical,0.92,73.3,high,all,462550.92,20,rejected,officer_10,Based on sentiment analysis and historical data patterns,"[""visit_records"", ""grievances""]","[""Improve service delivery by 34%"", ""Benefit 3616 people directly""]",[],2025-01-05 04:20:00,2025-01-08 04:20:00,,,
c9c2427c-126a-4b50-98b7-0eb2b658d330,PC09,resource_allocation,Improve healthcare in Ward 6,Recommendation based on AI analysis of ground data,high,0.87,84.2,medium,youth,464367.02,38,in_progress,officer_5,Based on sentiment analysis and historical data patterns,"[""visit_records"", ""grievances""]","[""Improve satisfaction by 36%"", ""Benefit 2068 people directly""]","[""Resource availability""]",2025-08-02 20:05:00,2025-08-06 20:05:00,,,
0d3c3c80-7391-4a2e-9454-8c09cef7ea52,PC09,resource_allocation,Improve healthcare in Ward 4,Recommendation based on AI analysis of ground data,critical,0.8,92.8,high,all,430440.78,12,completed,officer_1,Based on sentiment analysis and historical data patterns,"[""visit_records"", ""grievances"", ""social_media""]","[""Improve service delivery by 35%"", ""Benefit 2871 people directly""]",[],2025-07-02 20:22:00,2025-07-21 20:22:00,2025-08-03 20:22:00,3.0,
f851ec3b-4b8b-4c10-971d-01678d2749d8,PC09,outreach,Improve infrastructure in Ward 4,Recommendation based on AI analysis of ground data,high,0.75,87.3,high,women,326382.0,67,accepted,officer_3,Based on sentiment analysis and historical data patterns,"[""visit_records"", ""grievances"", ""social_media""]","[""Improve service delivery by 37%"", ""Benefit 1926 people directly""]","[""Weather conditions""]",2025-12-01 13:24:00,2025-12-13 13:24:00,,,
692a2611-2ca7-4725-b50f-c13f03ee2b79,PC09,policy,Improve education in Ward 2,Recommendation based on AI analysis of ground data,high,0.89,88.8,low,women,461325.0,23,completed,officer_6,Based on sentiment analysis and historical data patterns,"[""visit_records"", ""grievances"", ""social_media""]","[""Improve infrastructure quality by 23%"", ""Benefit 4457 people directly""]","[""Stakeholder resistance""]",2025-06-26 13:41:00,2025-07-11 13:41:00,2025-08-08 13:41:00,5.0,
16ba0b5c-3043-4443-9ace-40fd81013f27,PC09,policy,Improve healthcare in Ward 2,Recommendation based on AI analysis of ground data,medium,0.82,76.4,medium,farmers,179687.19,27,accepted,officer_8,Based on sentiment analysis and historical data patterns,"[""visit_records"", ""grievances"", ""social_media""]","[""Improve service delivery by 22%"", ""Benefit 4392 people directly""]",[],2025-05-13 17:40:00,2025-05-29 17:40:00,,,
9ae238fa-80c5-4250-8dac-c98e2bfc0ec5,PC09,policy,Improve education in Ward 4,Recommendation based on AI analysis of ground data,critical,0.78,69.4,high,women,65986.03,14,in_progress,officer_5,Based on sentiment analysis and historical data patterns,"[""visit_records"", ""grievances"", ""social_media"", ""field_reports""]","[""Improve service delivery by 21%"", ""Benefit 698 people directly""]",[],2025-02-14 19:27:00,2025-02-18 19:27:00,,,
3dd2eff2-4753-4816-a7c1-56ca4dc82ebb,PC09,crisis_response,Improve infrastructure in Ward 5,Recommendation based on AI analysis of ground data,critical,0.75,90.4,medium,farmers,249271.24,89,rejected,officer_8,Based on sentiment analysis and historical data patterns,"[""visit_records"", ""grievances"", ""social_media""]","[""Improve infrastructure quality by 21%"", ""Benefit 2776 people directly""]","[""Timeline delays""]",2025-08-01 10:24:00,2025-08-17 10:24:00,,,
